country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
EG,KE,,,28.33387209238126,Ammonia to electricity [EG],0.0137768865059551
EG,KE,,,28.33387209238126,Ammonia High Temp. Heating [EG],0.0002853214394723
EG,KE,,,28.33387209238126,Fossil High Temp. Heating [EG],2.2797263999854445
EG,KE,,,28.33387209238126,Electricity Demand [EG],0.0
EG,KE,,,28.33387209238126,High Temp. Heating Demand [EG],0.0
EG,KE,,,22.040666845201432,Rooftop PV [KE],0.0
EG,KE,,,22.040666845201432,Openfield PV [KE],0.111440515981277
EG,KE,,,22.040666845201432,Onshore wind [KE],1.4851319339985694
EG,KE,,,22.040666845201432,Offshore wind [KE],0.0034257153927276
EG,KE,,,22.040666845201432,Fossil fuel powerplant [KE],0.5798002355741654
EG,KE,,,22.040666845201432,Battery storage [KE],0.0394698914688387
EG,KE,,,22.040666845201432,Electric High Temp. Heating [KE],0.0639563395281645
EG,KE,,,22.040666845201432,Electricity to Ammonia [KE],0.0021144689827462
EG,KE,,,22.040666845201432,Ammonia storage [KE],0.001664510216853
EG,KE,,,22.040666845201432,Ammonia to electricity [KE],0.0129401398215233
EG,KE,,,22.040666845201432,Ammonia High Temp. Heating [KE],0.0004468011268307
EG,KE,,,22.040666845201432,Fossil High Temp. Heating [KE],0.3969076098200087
EG,KE,,,22.040666845201432,Electricity Demand [KE],0.0
EG,KE,,,22.040666845201432,High Temp. Heating Demand [KE],0.0
EG,KE,,,22.040666845201432,Rooftop PV [EG],3.3033043308573204
EG,KE,,,22.040666845201432,Openfield PV [EG],0.8879185085732954
EG,KE,,,22.040666845201432,Onshore wind [EG],7.392664447293941
EG,KE,,,22.040666845201432,Offshore wind [EG],0.0
EG,KE,,,22.040666845201432,Fossil fuel powerplant [EG],1.258919046725158
EG,KE,,,22.040666845201432,Battery storage [EG],0.4630078283086813
EG,KE,,,22.040666845201432,Electric High Temp. Heating [EG],0.4514572244599492
EG,KE,,,22.040666845201432,Electricity to Ammonia [EG],0.0006991150179957
EG,KE,,,22.040666845201432,Ammonia storage [EG],0.0035839896273016
EG,KE,,,22.040666845201432,Ammonia to electricity [EG],0.0082701340288292
EG,KE,,,22.040666845201432,Ammonia High Temp. Heating [EG],0.0013146774848745
EG,KE,,,22.040666845201432,Fossil High Temp. Heating [EG],1.843475359457828
EG,KE,,,22.040666845201432,Electricity Demand [EG],0.0
EG,KE,,,22.040666845201432,High Temp. Heating Demand [EG],0.0
EG,KE,,,9.444920612533087,Rooftop PV [KE],0.0
EG,KE,,,9.444920612533087,Openfield PV [KE],0.2287210264713603
EG,KE,,,9.444920612533087,Onshore wind [KE],1.709503035653362
EG,KE,,,9.444920612533087,Offshore wind [KE],0.0006514895297358
EG,KE,,,9.444920612533087,Fossil fuel powerplant [KE],0.918255712124245
EG,KE,,,9.444920612533087,Battery storage [KE],0.0362303147465353
EG,KE,,,9.444920612533087,Electric High Temp. Heating [KE],0.0641204741285922
EG,KE,,,9.444920612533087,Electricity to Ammonia [KE],0.003619385910308
EG,KE,,,9.444920612533087,Ammonia storage [KE],0.0048979923752302
EG,KE,,,9.444920612533087,Ammonia to electricity [KE],0.0069186541186094
EG,KE,,,9.444920612533087,Ammonia High Temp. Heating [KE],0.0011098482989109
EG,KE,,,9.444920612533087,Fossil High Temp. Heating [KE],0.0971032313705585
EG,KE,,,9.444920612533087,Electricity Demand [KE],0.0
EG,KE,,,9.444920612533087,High Temp. Heating Demand [KE],0.0
EG,KE,,,9.444920612533087,Rooftop PV [EG],3.305872240566362
EG,KE,,,9.444920612533087,Openfield PV [EG],1.4172371885856638
EG,KE,,,9.444920612533087,Onshore wind [EG],8.32411371209776
EG,KE,,,9.444920612533087,Offshore wind [EG],0.0
EG,KE,,,9.444920612533087,Fossil fuel powerplant [EG],0.0721279406999835
EG,KE,,,9.444920612533087,Battery storage [EG],0.5013467977627589
EG,KE,,,9.444920612533087,Electric High Temp. Heating [EG],0.4507642539409592
EG,KE,,,9.444920612533087,Electricity to Ammonia [EG],0.2587736638325674
EG,KE,,,9.444920612533087,Ammonia storage [EG],0.5913998908974507
EG,KE,,,9.444920612533087,Ammonia to electricity [EG],0.4905430635347871
EG,KE,,,9.444920612533087,Ammonia High Temp. Heating [EG],0.013101833391922
EG,KE,,,9.444920612533087,Fossil High Temp. Heating [EG],1.116807218476333
EG,KE,,,9.444920612533087,Electricity Demand [EG],0.0
EG,KE,,,9.444920612533087,High Temp. Heating Demand [EG],0.0
EG,KE,,,12.594973612204958,Rooftop PV [KE],0.0
EG,KE,,,12.594973612204958,Openfield PV [KE],0.198801761144282
EG,KE,,,12.594973612204958,Onshore wind [KE],1.6483027970593371
EG,KE,,,12.594973612204958,Offshore wind [KE],0.0021866250129656
EG,KE,,,12.594973612204958,Fossil fuel powerplant [KE],0.4862161027320729
EG,KE,,,12.594973612204958,Battery storage [KE],0.0369855102690227
EG,KE,,,12.594973612204958,Electric High Temp. Heating [KE],0.0641035946691727
EG,KE,,,12.594973612204958,Electricity to Ammonia [KE],0.0036909095964021
EG,KE,,,12.594973612204958,Ammonia storage [KE],0.0040041104370494
EG,KE,,,12.594973612204958,Ammonia to electricity [KE],0.0096798341901567
EG,KE,,,12.594973612204958,Ammonia High Temp. Heating [KE],0.0004901331303902
EG,KE,,,12.594973612204958,Fossil High Temp. Heating [KE],0.3246666674419828
EG,KE,,,12.594973612204958,Electricity Demand [KE],0.0
EG,KE,,,12.594973612204958,High Temp. Heating Demand [KE],0.0
EG,KE,,,12.594973612204958,Rooftop PV [EG],3.3058418224854385
EG,KE,,,12.594973612204958,Openfield PV [EG],1.272789442931778
EG,KE,,,12.594973612204958,Onshore wind [EG],8.139784571849086
EG,KE,,,12.594973612204958,Offshore wind [EG],0.0
EG,KE,,,12.594973612204958,Fossil fuel powerplant [EG],0.220322227000986
EG,KE,,,12.594973612204958,Battery storage [EG],0.483987728995314
EG,KE,,,12.594973612204958,Electric High Temp. Heating [EG],0.45182258852483
EG,KE,,,12.594973612204958,Electricity to Ammonia [EG],0.2200025809102954
EG,KE,,,12.594973612204958,Ammonia storage [EG],0.49934268429928
EG,KE,,,12.594973612204958,Ammonia to electricity [EG],0.4303116820241631
EG,KE,,,12.594973612204958,Ammonia High Temp. Heating [EG],0.0214976778975619
EG,KE,,,12.594973612204958,Fossil High Temp. Heating [EG],1.2505277376688468
EG,KE,,,12.594973612204958,Electricity Demand [EG],0.0
EG,KE,,,12.594973612204958,High Temp. Heating Demand [EG],0.0
BN,,,,0.0002055674666782,Rooftop PV [BN],0.0269535676838906
BN,,,,0.0002055674666782,Openfield PV [BN],0.1032543177785466
BN,,,,0.0002055674666782,Offshore wind [BN],0.2106632501949855
BN,,,,0.0002055674666782,Onshore wind [BN],0.0137159982396219
BN,,,,0.0002055674666782,Fossil fuel powerplant [BN],2.1178305153940175e-05
BN,,,,0.0002055674666782,Battery storage [BN],0.2195783742047535
BN,,,,0.0002055674666782,Electric High Temp. Heating [BN],0.0013895257313357
BN,,,,0.0002055674666782,Electricity to Ammonia [BN],0.0407602175994188
BN,,,,0.0002055674666782,Ammonia storage [BN],0.0801482471575259
BN,,,,0.0002055674666782,Ammonia to electricity [BN],0.0058096361802639
BN,,,,0.0002055674666782,Ammonia High Temp. Heating [BN],0.0003232675408049
BN,,,,0.0002055674666782,Fossil High Temp. Heating [BN],4.318738664899013e-06
BN,,,,0.0002055674666782,Electricity Demand [BN],0.0
BN,,,,0.0002055674666782,High Temp. Heating Demand [BN],0.0
BN,,,,1.9798202183558629,Rooftop PV [BN],2.522112351154512e-05
BN,,,,1.9798202183558629,Openfield PV [BN],0.0870898193205046
BN,,,,1.9798202183558629,Offshore wind [BN],0.0334132134042228
BN,,,,1.9798202183558629,Onshore wind [BN],0.0137293695834535
BN,,,,1.9798202183558629,Fossil fuel powerplant [BN],0.1027663171854139
BN,,,,1.9798202183558629,Battery storage [BN],0.0997837926559715
BN,,,,1.9798202183558629,Electric High Temp. Heating [BN],0.0013192386150742
BN,,,,1.9798202183558629,Electricity to Ammonia [BN],2.9345617267175227e-05
BN,,,,1.9798202183558629,Ammonia storage [BN],5.1152744448378215e-05
BN,,,,1.9798202183558629,Ammonia to electricity [BN],0.0001772142818216
BN,,,,1.9798202183558629,Ammonia High Temp. Heating [BN],3.205038808275271e-06
BN,,,,1.9798202183558629,Fossil High Temp. Heating [BN],0.0137142999407784
BN,,,,1.9798202183558629,Electricity Demand [BN],0.0
BN,,,,1.9798202183558629,High Temp. Heating Demand [BN],0.0
BN,,,,3.9596387227296383,Rooftop PV [BN],1.8139091757996316e-05
BN,,,,3.9596387227296383,Openfield PV [BN],0.0505768609266979
BN,,,,3.9596387227296383,Offshore wind [BN],0.0075859255308425
BN,,,,3.9596387227296383,Onshore wind [BN],0.0137221227638023
BN,,,,3.9596387227296383,Fossil fuel powerplant [BN],0.2013567139492739
BN,,,,3.9596387227296383,Battery storage [BN],0.0085832107729287
BN,,,,3.9596387227296383,Electric High Temp. Heating [BN],0.001301421298166
BN,,,,3.9596387227296383,Electricity to Ammonia [BN],5.0525737852304905e-05
BN,,,,3.9596387227296383,Ammonia storage [BN],4.525452739149736e-05
BN,,,,3.9596387227296383,Ammonia to electricity [BN],0.0005490470106398
BN,,,,3.9596387227296383,Ammonia High Temp. Heating [BN],2.220328392339216e-06
BN,,,,3.9596387227296383,Fossil High Temp. Heating [BN],0.0158483147590146
BN,,,,3.9596387227296383,Electricity Demand [BN],0.0
BN,,,,3.9596387227296383,High Temp. Heating Demand [BN],0.0
BN,,,,3.2996985630027,Rooftop PV [BN],7.465901452812168e-06
BN,,,,3.2996985630027,Openfield PV [BN],0.0571898405321518
BN,,,,3.2996985630027,Offshore wind [BN],0.0264226033372983
BN,,,,3.2996985630027,Onshore wind [BN],0.013716062076814
BN,,,,3.2996985630027,Fossil fuel powerplant [BN],0.1704485902507397
BN,,,,3.2996985630027,Battery storage [BN],0.0246663531607809
BN,,,,3.2996985630027,Electric High Temp. Heating [BN],0.0013055055541674
BN,,,,3.2996985630027,Electricity to Ammonia [BN],3.233451976981413e-05
BN,,,,3.2996985630027,Ammonia storage [BN],2.887955797758434e-05
BN,,,,3.2996985630027,Ammonia to electricity [BN],0.0003087171572427
BN,,,,3.2996985630027,Ammonia High Temp. Heating [BN],1.4350126309360806e-06
BN,,,,3.2996985630027,Fossil High Temp. Heating [BN],0.0150738790489711
BN,,,,3.2996985630027,Electricity Demand [BN],0.0
BN,,,,3.2996985630027,High Temp. Heating Demand [BN],0.0
BN,,,,1.123174629857545,Rooftop PV [BN],2.364097877045896e-06
BN,,,,1.123174629857545,Openfield PV [BN],0.1032597077264032
BN,,,,1.123174629857545,Offshore wind [BN],0.0452166376739154
BN,,,,1.123174629857545,Onshore wind [BN],0.0137326390900685
BN,,,,1.123174629857545,Fossil fuel powerplant [BN],0.059553452270396
BN,,,,1.123174629857545,Battery storage [BN],0.1626099653534898
BN,,,,1.123174629857545,Electric High Temp. Heating [BN],0.0013615966287887
BN,,,,1.123174629857545,Electricity to Ammonia [BN],2.5355557791351544e-06
BN,,,,1.123174629857545,Ammonia storage [BN],5.871912122395768e-06
BN,,,,1.123174629857545,Ammonia to electricity [BN],1.8326261377463127e-05
BN,,,,1.123174629857545,Ammonia High Temp. Heating [BN],2.29697419184495e-06
BN,,,,1.123174629857545,Fossil High Temp. Heating [BN],0.0128689752235331
BN,,,,1.123174629857545,Electricity Demand [BN],0.0
BN,,,,1.123174629857545,High Temp. Heating Demand [BN],0.0
BN,,,,3.3695194602140583,Rooftop PV [BN],9.78222634152984e-06
BN,,,,3.3695194602140583,Openfield PV [BN],0.0561260519581349
BN,,,,3.3695194602140583,Offshore wind [BN],0.0249283419131732
BN,,,,3.3695194602140583,Onshore wind [BN],0.0137270134460047
BN,,,,3.3695194602140583,Fossil fuel powerplant [BN],0.1739117055743849
BN,,,,3.3695194602140583,Battery storage [BN],0.0223461028800756
BN,,,,3.3695194602140583,Electric High Temp. Heating [BN],0.0013030509523545
BN,,,,3.3695194602140583,Electricity to Ammonia [BN],3.563224146412199e-05
BN,,,,3.3695194602140583,Ammonia storage [BN],2.80801133799655e-05
BN,,,,3.3695194602140583,Ammonia to electricity [BN],0.0003053095522439
BN,,,,3.3695194602140583,Ammonia High Temp. Heating [BN],2.9631448458169645e-06
BN,,,,3.3695194602140583,Fossil High Temp. Heating [BN],0.0151440083500865
BN,,,,3.3695194602140583,Electricity Demand [BN],0.0
BN,,,,3.3695194602140583,High Temp. Heating Demand [BN],0.0
BN,,,,2.6397632407053693,Rooftop PV [BN],3.3759824867492258e-06
BN,,,,2.6397632407053693,Openfield PV [BN],0.0711076553290874
BN,,,,2.6397632407053693,Offshore wind [BN],0.0330642114286282
BN,,,,2.6397632407053693,Onshore wind [BN],0.0137355032410224
BN,,,,2.6397632407053693,Fossil fuel powerplant [BN],0.1365884621604186
BN,,,,2.6397632407053693,Battery storage [BN],0.0571633983036478
BN,,,,2.6397632407053693,Electric High Temp. Heating [BN],0.0013121730431532
BN,,,,2.6397632407053693,Electricity to Ammonia [BN],1.3012256859114822e-05
BN,,,,2.6397632407053693,Ammonia storage [BN],9.972993509855194e-06
BN,,,,2.6397632407053693,Ammonia to electricity [BN],8.081697716144168e-05
BN,,,,2.6397632407053693,Ammonia High Temp. Heating [BN],2.030747743186353e-06
BN,,,,2.6397632407053693,Fossil High Temp. Heating [BN],0.0141155222708343
BN,,,,2.6397632407053693,Electricity Demand [BN],0.0
BN,,,,2.6397632407053693,High Temp. Heating Demand [BN],0.0
BN,,,,4.480923935222426,Rooftop PV [BN],1.864813894026449e-05
BN,,,,4.480923935222426,Openfield PV [BN],0.0486757393537381
BN,,,,4.480923935222426,Offshore wind [BN],0.0026276883142594
BN,,,,4.480923935222426,Onshore wind [BN],0.0
BN,,,,4.480923935222426,Fossil fuel powerplant [BN],0.2250680774981173
BN,,,,4.480923935222426,Battery storage [BN],0.0026745270753381
BN,,,,4.480923935222426,Electric High Temp. Heating [BN],0.0012534483113377
BN,,,,4.480923935222426,Electricity to Ammonia [BN],4.2249548858297395e-05
BN,,,,4.480923935222426,Ammonia storage [BN],4.0468506135359745e-05
BN,,,,4.480923935222426,Ammonia to electricity [BN],0.0004633613199982
BN,,,,4.480923935222426,Ammonia High Temp. Heating [BN],1.913155264728459e-06
BN,,,,4.480923935222426,Fossil High Temp. Heating [BN],0.0165653120193883
BN,,,,4.480923935222426,Electricity Demand [BN],0.0
BN,,,,4.480923935222426,High Temp. Heating Demand [BN],0.0
BN,,,,2.2463718015957292,Rooftop PV [BN],1.4810399582680395e-05
BN,,,,2.2463718015957292,Openfield PV [BN],0.0806379503033749
BN,,,,2.2463718015957292,Offshore wind [BN],0.0334566898938495
BN,,,,2.2463718015957292,Onshore wind [BN],0.0137089058288392
BN,,,,2.2463718015957292,Fossil fuel powerplant [BN],0.1161547583358772
BN,,,,2.2463718015957292,Battery storage [BN],0.0818669646447251
BN,,,,2.2463718015957292,Electric High Temp. Heating [BN],0.0013134849557799
BN,,,,2.2463718015957292,Electricity to Ammonia [BN],5.283397518745328e-05
BN,,,,2.2463718015957292,Ammonia storage [BN],5.4354679267203e-05
BN,,,,2.2463718015957292,Ammonia to electricity [BN],0.0001899856780394
BN,,,,2.2463718015957292,Ammonia High Temp. Heating [BN],3.839386421996667e-06
BN,,,,2.2463718015957292,Fossil High Temp. Heating [BN],0.0139829346657681
BN,,,,2.2463718015957292,Electricity Demand [BN],0.0
BN,,,,2.2463718015957292,High Temp. Heating Demand [BN],0.0
BN,,,,1.3198967579203542,Rooftop PV [BN],1.053438676489354e-06
BN,,,,1.3198967579203542,Openfield PV [BN],0.1032587215610382
BN,,,,1.3198967579203542,Offshore wind [BN],0.0309449935687852
BN,,,,1.3198967579203542,Onshore wind [BN],0.0137371483589625
BN,,,,1.3198967579203542,Fossil fuel powerplant [BN],0.068816092291667
BN,,,,1.3198967579203542,Battery storage [BN],0.1515983085238997
BN,,,,1.3198967579203542,Electric High Temp. Heating [BN],0.0013385677018806
BN,,,,1.3198967579203542,Electricity to Ammonia [BN],0.0001648691283379
BN,,,,1.3198967579203542,Ammonia storage [BN],7.58566093566554e-05
BN,,,,1.3198967579203542,Ammonia to electricity [BN],0.0001054989757563
BN,,,,1.3198967579203542,Ammonia High Temp. Heating [BN],7.84665431846219e-06
BN,,,,1.3198967579203542,Fossil High Temp. Heating [BN],0.0131327455161771
BN,,,,1.3198967579203542,Electricity Demand [BN],0.0
BN,,,,1.3198967579203542,High Temp. Heating Demand [BN],0.0
BN,,,,0.6599421136985757,Rooftop PV [BN],0.0
BN,,,,0.6599421136985757,Openfield PV [BN],0.1032588913100667
BN,,,,0.6599421136985757,Offshore wind [BN],0.1143369428909372
BN,,,,0.6599421136985757,Onshore wind [BN],0.0137341564939592
BN,,,,0.6599421136985757,Fossil fuel powerplant [BN],0.0381280810690661
BN,,,,0.6599421136985757,Battery storage [BN],0.1851030123445913
BN,,,,0.6599421136985757,Electric High Temp. Heating [BN],0.0013516723831536
BN,,,,0.6599421136985757,Electricity to Ammonia [BN],0.0004915942779181
BN,,,,0.6599421136985757,Ammonia storage [BN],0.0007284317780135
BN,,,,0.6599421136985757,Ammonia to electricity [BN],0.0002219375757429
BN,,,,0.6599421136985757,Ammonia High Temp. Heating [BN],2.961279936336291e-05
BN,,,,0.6599421136985757,Fossil High Temp. Heating [BN],0.0101628866468643
BN,,,,0.6599421136985757,Electricity Demand [BN],0.0
BN,,,,0.6599421136985757,High Temp. Heating Demand [BN],0.0
KE,KR,EG,PE,75.01735324576956,Rooftop PV [KR],0.0
KE,KR,EG,PE,75.01735324576956,Openfield PV [KR],2.672186910442074
KE,KR,EG,PE,75.01735324576956,Onshore wind [KR],0.0
KE,KR,EG,PE,75.01735324576956,Offshore wind [KR],11.198778068203485
KE,KR,EG,PE,75.01735324576956,Fossil fuel powerplant [KR],4.954200482753003
KE,KR,EG,PE,75.01735324576956,Battery storage [KR],2.6433381373375293
KE,KR,EG,PE,75.01735324576956,Electric High Temp. Heating [KR],0.2616550073544724
KE,KR,EG,PE,75.01735324576956,Electricity to Ammonia [KR],0.000475274148657
KE,KR,EG,PE,75.01735324576956,Ammonia storage [KR],0.0064930804981056
KE,KR,EG,PE,75.01735324576956,Ammonia to electricity [KR],0.020845881356378
KE,KR,EG,PE,75.01735324576956,Ammonia High Temp. Heating [KR],0.0007095353739355
KE,KR,EG,PE,75.01735324576956,Fossil High Temp. Heating [KR],1.7843925036263004
KE,KR,EG,PE,75.01735324576956,Electricity Demand [KR],0.0
KE,KR,EG,PE,75.01735324576956,High Temp. Heating Demand [KR],0.0
KE,KR,EG,PE,75.01735324576956,Rooftop PV [EG],3.292745854404695
KE,KR,EG,PE,75.01735324576956,Openfield PV [EG],1.1956407382519143
KE,KR,EG,PE,75.01735324576956,Onshore wind [EG],8.07205239623309
KE,KR,EG,PE,75.01735324576956,Offshore wind [EG],0.0
KE,KR,EG,PE,75.01735324576956,Fossil fuel powerplant [EG],0.2992905322196509
KE,KR,EG,PE,75.01735324576956,Battery storage [EG],0.4629624167126645
KE,KR,EG,PE,75.01735324576956,Electric High Temp. Heating [EG],0.4518908872274453
KE,KR,EG,PE,75.01735324576956,Electricity to Ammonia [EG],0.1920461996840013
KE,KR,EG,PE,75.01735324576956,Ammonia storage [EG],0.4249665651261924
KE,KR,EG,PE,75.01735324576956,Ammonia to electricity [EG],0.3941411940884285
KE,KR,EG,PE,75.01735324576956,Ammonia High Temp. Heating [EG],0.0195015518824628
KE,KR,EG,PE,75.01735324576956,Fossil High Temp. Heating [EG],1.319806600796808
KE,KR,EG,PE,75.01735324576956,Electricity Demand [EG],0.0
KE,KR,EG,PE,75.01735324576956,High Temp. Heating Demand [EG],0.0
KE,KR,EG,PE,75.01735324576956,Rooftop PV [KE],0.0
KE,KR,EG,PE,75.01735324576956,Openfield PV [KE],0.1962013995286188
KE,KR,EG,PE,75.01735324576956,Onshore wind [KE],1.573984776741495
KE,KR,EG,PE,75.01735324576956,Offshore wind [KE],0.0011393235084165
KE,KR,EG,PE,75.01735324576956,Fossil fuel powerplant [KE],0.4706028872480359
KE,KR,EG,PE,75.01735324576956,Battery storage [KE],0.0576748323400777
KE,KR,EG,PE,75.01735324576956,Electric High Temp. Heating [KE],0.0640971557729373
KE,KR,EG,PE,75.01735324576956,Electricity to Ammonia [KE],0.0020395117810338
KE,KR,EG,PE,75.01735324576956,Ammonia storage [KE],0.0024986368610406
KE,KR,EG,PE,75.01735324576956,Ammonia to electricity [KE],0.0167808513193084
KE,KR,EG,PE,75.01735324576956,Ammonia High Temp. Heating [KE],0.0005118637147364
KE,KR,EG,PE,75.01735324576956,Fossil High Temp. Heating [KE],0.3408410825532738
KE,KR,EG,PE,75.01735324576956,Electricity Demand [KE],0.0
KE,KR,EG,PE,75.01735324576956,High Temp. Heating Demand [KE],0.0
KE,KR,EG,PE,75.01735324576956,Rooftop PV [PE],0.0
KE,KR,EG,PE,75.01735324576956,Openfield PV [PE],0.4117017291393908
KE,KR,EG,PE,75.01735324576956,Onshore wind [PE],0.0
KE,KR,EG,PE,75.01735324576956,Offshore wind [PE],3.081860355406808
KE,KR,EG,PE,75.01735324576956,Fossil fuel powerplant [PE],0.4193802636984384
KE,KR,EG,PE,75.01735324576956,Battery storage [PE],0.4884164591066717
KE,KR,EG,PE,75.01735324576956,Electric High Temp. Heating [PE],0.0623912168417756
KE,KR,EG,PE,75.01735324576956,Electricity to Ammonia [PE],0.0006801390595669
KE,KR,EG,PE,75.01735324576956,Ammonia storage [PE],0.0059870588029053
KE,KR,EG,PE,75.01735324576956,Ammonia to electricity [PE],0.0135273469720717
KE,KR,EG,PE,75.01735324576956,Ammonia High Temp. Heating [PE],0.0008843213311901
KE,KR,EG,PE,75.01735324576956,Fossil High Temp. Heating [PE],0.3674914552288859
KE,KR,EG,PE,75.01735324576956,Electricity Demand [PE],0.0
KE,KR,EG,PE,75.01735324576956,High Temp. Heating Demand [PE],0.0
KE,KR,EG,PE,18.892756652162184,Rooftop PV [KR],0.0
KE,KR,EG,PE,18.892756652162184,Openfield PV [KR],2.677075572609659
KE,KR,EG,PE,18.892756652162184,Onshore wind [KR],0.0
KE,KR,EG,PE,18.892756652162184,Offshore wind [KR],16.128385371301206
KE,KR,EG,PE,18.892756652162184,Fossil fuel powerplant [KR],0.3931782422228938
KE,KR,EG,PE,18.892756652162184,Battery storage [KR],4.287001124449448
KE,KR,EG,PE,18.892756652162184,Electric High Temp. Heating [KR],0.2619088760501299
KE,KR,EG,PE,18.892756652162184,Electricity to Ammonia [KR],2.2422540656378422
KE,KR,EG,PE,18.892756652162184,Ammonia storage [KR],3.9921479619828233
KE,KR,EG,PE,18.892756652162184,Ammonia to electricity [KR],0.8403727711789121
KE,KR,EG,PE,18.892756652162184,Ammonia High Temp. Heating [KR],0.053082559743309
KE,KR,EG,PE,18.892756652162184,Fossil High Temp. Heating [KR],0.8877869015935267
KE,KR,EG,PE,18.892756652162184,Electricity Demand [KR],0.0
KE,KR,EG,PE,18.892756652162184,High Temp. Heating Demand [KR],0.0
KE,KR,EG,PE,18.892756652162184,Rooftop PV [EG],3.2854630948693773
KE,KR,EG,PE,18.892756652162184,Openfield PV [EG],1.414761488048373
KE,KR,EG,PE,18.892756652162184,Onshore wind [EG],8.765422647229771
KE,KR,EG,PE,18.892756652162184,Offshore wind [EG],0.0
KE,KR,EG,PE,18.892756652162184,Fossil fuel powerplant [EG],0.0030188271334039
KE,KR,EG,PE,18.892756652162184,Battery storage [EG],0.5503248291830063
KE,KR,EG,PE,18.892756652162184,Electric High Temp. Heating [EG],0.4510144458249983
KE,KR,EG,PE,18.892756652162184,Electricity to Ammonia [EG],0.2299979183107017
KE,KR,EG,PE,18.892756652162184,Ammonia storage [EG],0.6686254029629333
KE,KR,EG,PE,18.892756652162184,Ammonia to electricity [EG],0.4686832973036679
KE,KR,EG,PE,18.892756652162184,Ammonia High Temp. Heating [EG],0.0193024395752842
KE,KR,EG,PE,18.892756652162184,Fossil High Temp. Heating [EG],0.9190253667639304
KE,KR,EG,PE,18.892756652162184,Electricity Demand [EG],0.0
KE,KR,EG,PE,18.892756652162184,High Temp. Heating Demand [EG],0.0
KE,KR,EG,PE,18.892756652162184,Rooftop PV [KE],0.0
KE,KR,EG,PE,18.892756652162184,Openfield PV [KE],0.3228408148184723
KE,KR,EG,PE,18.892756652162184,Onshore wind [KE],1.7399128821181395
KE,KR,EG,PE,18.892756652162184,Offshore wind [KE],0.0
KE,KR,EG,PE,18.892756652162184,Fossil fuel powerplant [KE],0.7725684283663968
KE,KR,EG,PE,18.892756652162184,Battery storage [KE],0.05659935479023
KE,KR,EG,PE,18.892756652162184,Electric High Temp. Heating [KE],0.0642843315792305
KE,KR,EG,PE,18.892756652162184,Electricity to Ammonia [KE],0.0016160470969674
KE,KR,EG,PE,18.892756652162184,Ammonia storage [KE],0.0187566076328186
KE,KR,EG,PE,18.892756652162184,Ammonia to electricity [KE],0.0101214049523079
KE,KR,EG,PE,18.892756652162184,Ammonia High Temp. Heating [KE],0.0035379165897589
KE,KR,EG,PE,18.892756652162184,Fossil High Temp. Heating [KE],0.0741781997986996
KE,KR,EG,PE,18.892756652162184,Electricity Demand [KE],0.0
KE,KR,EG,PE,18.892756652162184,High Temp. Heating Demand [KE],0.0
KE,KR,EG,PE,18.892756652162184,Rooftop PV [PE],0.0
KE,KR,EG,PE,18.892756652162184,Openfield PV [PE],0.5391248928014057
KE,KR,EG,PE,18.892756652162184,Onshore wind [PE],0.0
KE,KR,EG,PE,18.892756652162184,Offshore wind [PE],3.43438584817058
KE,KR,EG,PE,18.892756652162184,Fossil fuel powerplant [PE],0.2206633626986304
KE,KR,EG,PE,18.892756652162184,Battery storage [PE],0.6126158661672663
KE,KR,EG,PE,18.892756652162184,Electric High Temp. Heating [PE],0.0630837941526999
KE,KR,EG,PE,18.892756652162184,Electricity to Ammonia [PE],0.0861572422059279
KE,KR,EG,PE,18.892756652162184,Ammonia storage [PE],0.1208810220415273
KE,KR,EG,PE,18.892756652162184,Ammonia to electricity [PE],0.0163107805964994
KE,KR,EG,PE,18.892756652162184,Ammonia High Temp. Heating [PE],0.008583730626534
KE,KR,EG,PE,18.892756652162184,Fossil High Temp. Heating [PE],0.1462913969072826
KE,KR,EG,PE,18.892756652162184,Electricity Demand [PE],0.0
KE,KR,EG,PE,18.892756652162184,High Temp. Heating Demand [PE],0.0
KE,KR,EG,PE,124.1608234500044,Rooftop PV [KR],0.0
KE,KR,EG,PE,124.1608234500044,Openfield PV [KR],2.6720764803284394
KE,KR,EG,PE,124.1608234500044,Onshore wind [KR],0.0
KE,KR,EG,PE,124.1608234500044,Offshore wind [KR],7.568740058268883
KE,KR,EG,PE,124.1608234500044,Fossil fuel powerplant [KR],7.902112311873378
KE,KR,EG,PE,124.1608234500044,Battery storage [KR],0.7290289330534688
KE,KR,EG,PE,124.1608234500044,Electric High Temp. Heating [KR],0.2617952243133705
KE,KR,EG,PE,124.1608234500044,Electricity to Ammonia [KR],0.0005623227540685
KE,KR,EG,PE,124.1608234500044,Ammonia storage [KR],0.001112240145989
KE,KR,EG,PE,124.1608234500044,Ammonia to electricity [KR],0.0115303706743598
KE,KR,EG,PE,124.1608234500044,Ammonia High Temp. Heating [KR],0.0003937939138908
KE,KR,EG,PE,124.1608234500044,Fossil High Temp. Heating [KR],2.219057447850316
KE,KR,EG,PE,124.1608234500044,Electricity Demand [KR],0.0
KE,KR,EG,PE,124.1608234500044,High Temp. Heating Demand [KR],0.0
KE,KR,EG,PE,124.1608234500044,Rooftop PV [EG],3.30297168456463
KE,KR,EG,PE,124.1608234500044,Openfield PV [EG],0.867649644670529
